oID	Oocyte.1_vs_cell64.128.2_adjp	cell64.128.2_vs_Sphere.3_adjp	Sphere.3_vs_Shield.4_adjp	Shield.4_vs_per75Epiboly.5_adjp	per75Epiboly.5_vs_dpf1.6_adjp	Oocyte.1_vs_cell64.128.2_p	cell64.128.2_vs_Sphere.3_p	Sphere.3_vs_Shield.4_p	Shield.4_vs_per75Epiboly.5_p	per75Epiboly.5_vs_dpf1.6_p	Oocyte.1_vs_cell64.128.2_LFC	cell64.128.2_vs_Sphere.3_LFC	Sphere.3_vs_Shield.4_LFC	Shield.4_vs_per75Epiboly.5_LFC	per75Epiboly.5_vs_dpf1.6_LFC	Accession	mitofates	targetp	accession	gene_id	gene_name	ID	uID
ENSDARP00000141692.1|rbp4	0.8508973508	0.7907786	0.6113898495	0.660248428	0.8224229	0.7200853	0.5680292	0.3556886	0.2391678	0.7477638	-0.35914510799025534	0.3137154369551857	1.279124436060342	-1.613290535670675	-0.22639518172302603	ENSDARP00000141692.1	No mitochondrial presequence	SP	ENSDARP00000141692	ENSDARG00000101199	rbp4.ENSDARP00000141692	ENSDARG00000101199	ENSDARG00000101199|rbp4.ENSDARP00000141692
AAI51889.1|alg2	0.2337048055	0.9543678	0.5445288114	0.958550002	0.06572398	0.04717038	0.8804508	0.2680922	0.8226252	0.01294985	-1.5871390868119435	0.035768340515007116	0.7449629122932728	0.14869832534528057	-1.1318455635067899	AAI51889.1	No mitochondrial presequence	noTP	NA	NA	alg2	AAI51889.1	AAI51889.1|alg2
ENSDARP00000091951.3|spryd7b	0.5347769213	0.9665022	0.9410689999	0.916567174	0.4081687	0.3017833	0.9133904	0.897976	0.6899482	0.2698064	0.8019399126873558	0.110265438557326	-0.11603942505799544	-0.3343731427904383	-0.8116470461157584	ENSDARP00000091951.3	No mitochondrial presequence	noTP	ENSDARP00000091951	ENSDARG00000069485	spryd7b.ENSDARP00000091951	ENSDARG00000069485	ENSDARG00000069485|spryd7b.ENSDARP00000091951
ENSDARP00000119941.1|NA	0.2645670773	0	0.7773541387	0.713412146	0.4022703	0.06727182	0	0.6410714	0.2963742	0.2622118	1.2653484210665207	0	-0.1528651178923847	-0.6215273406277838	0.860582155034664	ENSDARP00000119941.1	Possessing mitochondrial presequence	noTP	ENSDARP00000119941	ENSDARG00000016543	mrm3a.ENSDARP00000119941	ENSDARG00000016543	ENSDARG00000016543|mrm3a.ENSDARP00000119941
ENSDARP00000101246.3|si:rp71-5	0.3128088285	0.2837505	0	0	0	0.1034945	0.03991431	0	0	0	-2.529183216160237	2.98651029931289	0	0	0	ENSDARP00000101246.3	No mitochondrial presequence	noTP	ENSDARP00000101246	ENSDARG00000073837	senp2.ENSDARP00000101246	ENSDARG00000073837	ENSDARG00000073837|senp2.ENSDARP00000101246
NP_001009556.1|ncstn	0.4539735583	0.9151641	0.5207577977	0.890744568	0.273837	0.2212626	0.816113	0.2443678	0.6173626	0.1374987	-2.001955717448628	0.37215575084644287	-1.510461215201745	0.7529787623711571	-2.198327319493669	NP_001009556.1	No mitochondrial presequence	SP	NA	NA	ncstn	NP_001009556.1	NP_001009556.1|ncstn
ENSDARP00000132846.1|NA	0.866005051	0.3196041	0.2341273401	0.713412146	0.723587	0.7513497	0.05469636	0.03093789	0.29798	0.6142313	0.2207224782558927	-1.786519707556515	-1.1791292422161799	0.6570064968640925	-0.31916060984497446	ENSDARP00000132846.1	No mitochondrial presequence	noTP	ENSDARP00000132846	ENSDARG00000103317	capn5a.ENSDARP00000132846	ENSDARG00000103317	ENSDARG00000103317|capn5a.ENSDARP00000132846
ENSDARP00000083973.5|si:ch211-	0.2851804451	0.5563619	0.6447300456	0.194432868	0.1131127	0.08245615	0.2264563	0.4172596	0.00311486	0.02861009	-1.4422163310994638	-0.4675799991328237	-0.29873878918780045	1.3309713584737113	-1.0096675202157424	ENSDARP00000083973.5	No mitochondrial presequence	noTP	ENSDARP00000083973	ENSDARG00000015290	sacm1la.ENSDARP00000083973	ENSDARG00000015290	ENSDARG00000015290|sacm1la.ENSDARP00000083973
ENSDARP00000121190.1|LOC570373	0.6719077131	0.6897803	0.534425136	0.58679372	0.0419712	0.4735962	0.3780711	0.2570741	0.1775778	0.00698796	-1.346711272309225	1.7549890974932931	-2.3058888693463224	-2.599324460948364	-3.3655559469762775	ENSDARP00000121190.1	No mitochondrial presequence	SP	ENSDARP00000121190	ENSDARG00000092170	apoc1.ENSDARP00000121190	ENSDARG00000092170	ENSDARG00000092170|apoc1.ENSDARP00000121190
ENSDARP00000145882.1|NA	0.0168647759	0.9853007	0.9871398461	0.736250469	0.2716818	8.899599e-4	0.958868	0.9793801	0.3346029	0.1360328	2.1233900788558002	-0.02789021236008844	0.012624968573833932	-0.39488504965737503	0.6749352132455612	ENSDARP00000145882.1	Possessing mitochondrial presequence	mTP	ENSDARP00000145882	ENSDARG00000070801	opa1.ENSDARP00000145882	ENSDARG00000070801	ENSDARG00000070801|opa1.ENSDARP00000145882
ENSDARP00000143421.1|NA	0.9965944088	0.8255711	0.8941525485	0.566344949	0.3092971	0.9932112	0.6369549	0.8095337	0.1599973	0.1692834	0.006998861736805344	0.3448356366841189	0.15679062699184038	-0.74977022912000435	0.5418745426365132	ENSDARP00000143421.1	No mitochondrial presequence	noTP	ENSDARP00000143421	ENSDARG00000029011	xpnpep1.ENSDARP00000143421	ENSDARG00000029011	ENSDARG00000029011|xpnpep1.ENSDARP00000143421
ENSDARP00000016349.8|ndc1;	0.7733166821	0.2220416	0.3896613403	0.345318377	0.8361878	0.5996767	0.01796775	0.1194542	0.02632649	0.7676865	0.41940309586861824	-1.8605842139276332	0.4615026369167882	0.9712573215448839	-0.12109589274543014	ENSDARP00000016349.8	Possessing mitochondrial presequence	noTP	ENSDARP00000016349	ENSDARG00000021120	ndc1.ENSDARP00000016349	ENSDARG00000021120	ENSDARG00000021120|ndc1.ENSDARP00000016349
ENSDARP00000098595.4|NA	0.2971634411	0	0.4849168281	0.891964918	0.2233413	0.09367422	0	0.2019606	0.6288773	0.09810612	1.7933719100184624	0	-1.6768289860089196	0.8296674797691314	-2.8588096204193083	ENSDARP00000098595.4	No mitochondrial presequence	noTP	ENSDARP00000098595	ENSDARG00000094210	fthl31.ENSDARP00000098595	ENSDARG00000094210	ENSDARG00000094210|fthl31.ENSDARP00000098595
ENSDARP00000132769.1|foxred1;	0.8531628211	0.4940355	0.8891341847	0.989188891	0.6966306	0.7268757	0.1675841	0.8034392	0.9594379	0.5801059	-0.249641412153041	1.3369041988022556	-0.23503451244809614	-0.06442592276030036	0.8114125860794648	ENSDARP00000132769.1	Possessing mitochondrial presequence	mTP	ENSDARP00000132769	ENSDARG00000099705	foxred1.ENSDARP00000132769	ENSDARG00000099705	ENSDARG00000099705|foxred1.ENSDARP00000132769
ENSDARP00000009432.5|cnpy1	0.0156301347	0.2748941	0.6236278445	0.406564652	0.1593616	7.731686e-4	0.03432998	0.3701515	0.04983785	0.04749337	-5.084483480982345	-0.9701899376480175	0.4489529531072103	4.542251356503713	-4.486139160016484	ENSDARP00000009432.5	No mitochondrial presequence	SP	ENSDARP00000009432	ENSDARG00000003757	cnpy1.ENSDARP00000009432	ENSDARG00000003757	ENSDARG00000003757|cnpy1.ENSDARP00000009432
ENSDARP00000113910.1|NA	0.2292820931	0.8358421	0.4928954514	0.849124196	0.974119	0.04558955	0.6544804	0.2108818	0.5439801	0.9607043	-1.208394414457159	-0.2872782081281037	1.1871494492406445	0.6210865865362759	-0.03857978363979307	ENSDARP00000113910.1	No mitochondrial presequence	noTP	ENSDARP00000113910	ENSDARG00000028322	pex14.ENSDARP00000113910	ENSDARG00000028322	ENSDARG00000028322|pex14.ENSDARP00000113910
ENSDARP00000003248.4|LOC554534	0.9901838038	0.5048036	0	0	0	0.9805797	0.17686	0	0	0	0.03751918515909556	2.395610753250711	0	0	0	ENSDARP00000003248.4	No mitochondrial presequence	SP	ENSDARP00000003248	ENSDARG00000093176	PPT2.ENSDARP00000003248	ENSDARG00000093176	ENSDARG00000093176|PPT2.ENSDARP00000003248
NP_956008.1|rraga	0.0384510909	0.7665461	0.5066940362	0.953687427	0.5428575	0.003223735	0.5172946	0.2255692	0.7868778	0.4058013	-4.228528878380345	0.39783081538776194	-1.1200030832207992	-0.1970805562054267	0.830570526209225	NP_956008.1	No mitochondrial presequence	noTP	NP_956008	ENSDARG00000104149	rraga.NP_956008	ENSDARG00000104149	ENSDARG00000104149|rraga.NP_956008
ENSDARP00000092551.3|anxa11a	0.1437118101	0.8358421	0.1756750996	0.847123893	0.7749037	0.02221961	0.6551626	0.01748609	0.5394375	0.683741	-2.1888250708956947	0.27659686724356897	-1.7716973307397315	-0.277182777123529	-0.23652678392410145	ENSDARP00000092551.3	No mitochondrial presequence	noTP	ENSDARP00000092551	ENSDARG00000077383	anxa11a.ENSDARP00000092551	ENSDARG00000077383	ENSDARG00000077383|anxa11a.ENSDARP00000092551
ENSDARP00000131438.1|NA	0.134678054	0.6296408	0.3896613403	0.817743466	0.9093295	0.01985554	0.3078137	0.1189439	0.4649316	0.863663	-1.6275829495861036	0.4915566771016221	-1.6265910584271557	1.022104565077733	-0.1864828389466119	ENSDARP00000131438.1	No mitochondrial presequence	noTP	ENSDARP00000131438	ENSDARG00000098105	tmem106c.ENSDARP00000131438	ENSDARG00000098105	ENSDARG00000098105|tmem106c.ENSDARP00000131438
AAH57247.1|tcn2l;	0.3758153923	0.7658274	0.4228883279	0.843314378	0.1157531	0.1523674	0.5153926	0.1482783	0.5325822	0.02979661	-0.9416708388667702	-0.29166503038654196	-0.8040913379966794	-0.47542838396519305	3.240636221622454	AAH57247.1	No mitochondrial presequence	SP	NA	NA	tcn2l;	AAH57247.1	AAH57247.1|tcn2l;
XP_693171.3|glsb	0.7920094666	0.8819144	0.7280331898	0.902081085	0.1544017	0.6310725	0.7542367	0.5680119	0.6700956	0.04503384	0.4428167502419376	-0.2987691162308854	-0.2619234994907822	0.19564740769255165	-1.269532269480388	XP_693171.3	Possessing mitochondrial presequence	mTP	XP_693171	ENSDARG00000040705	glsb.XP_693171	ENSDARG00000040705	ENSDARG00000040705|glsb.XP_693171
ENSDARP00000106416.2|nudt9	0.9175883401	0.790382	0.9894916285	0.981027183	0.9352768	0.8290335	0.5614437	0.9830187	0.9204488	0.9026295	-0.2100153908657377	-0.8772899961646791	0.03680038512968504	-0.19420816397795154	0.23424683479298092	ENSDARP00000106416.2	No mitochondrial presequence	SP	ENSDARP00000106416	ENSDARG00000087927	nudt9.ENSDARP00000106416	ENSDARG00000087927	ENSDARG00000087927|nudt9.ENSDARP00000106416
NP_001032516.1|zgc:123258	0.9599640202	0.6296408	0.9001215376	0.859593947	0.2303479	0.9250478	0.3074457	0.8262234	0.5602592	0.1032797	0.12468404972144982	-1.3925528349438363	-0.1432710317658853	-0.39991664387395015	0.6872988807430657	NP_001032516.1	No mitochondrial presequence	SP	NA	NA	zgc:123258	NP_001032516.1	NP_001032516.1|zgc:123258
ENSDARP00000094886.3|NA	0.6484968249	0.710679	0.5960336207	0.3753407	0	0.4440725	0.4270583	0.3360003	0.04023852	0	0.27426083090260756	0.6209990980164247	0.7771850026635642	0.884157638171506	0	ENSDARP00000094886.3	Possessing mitochondrial presequence	noTP	ENSDARP00000094886	ENSDARG00000044925	cdk5rap1.ENSDARP00000094886	ENSDARG00000044925	ENSDARG00000044925|cdk5rap1.ENSDARP00000094886
ENSDARP00000132899.2|NA	0.3730382137	0.8113845	0	0	0.5925995	0.1501619	0.6098519	0	0	0.4603527	-2.7867396441951264	1.2109629362234757	0	0	-1.5518017788981988	ENSDARP00000132899.2	No mitochondrial presequence	noTP	ENSDARP00000132899	ENSDARG00000101379	mfsd1.ENSDARP00000132899	ENSDARG00000101379	ENSDARG00000101379|mfsd1.ENSDARP00000132899
ENSDARP00000018900.5|gbgt1l1	0.0571332062	0.6927536	0.6773847747	0.287608281	0.3079813	0.005680071	0.3837502	0.4812066	0.01480292	0.168337	-3.3712690103975795	-0.5785400614582957	-0.5104219397644411	1.2710842539051517	0.813364362251193	ENSDARP00000018900.5	No mitochondrial presequence	noTP	ENSDARP00000018900	ENSDARG00000025275	gbgt1l1.ENSDARP00000018900	ENSDARG00000025275	ENSDARG00000025275|gbgt1l1.ENSDARP00000018900
ENSDARP00000100667.2|NA	0.5374986271	0.9442377	0.6867496234	0.426724192	0.5729825	0.3092649	0.8610122	0.5011619	0.06498687	0.4376275	0.5619286648941754	-0.21102364278307903	-0.9945994826783845	2.6441888579373436	-0.7499339322499552	ENSDARP00000100667.2	No mitochondrial presequence	SP	ENSDARP00000100667	ENSDARG00000074967	zgc:162698.ENSDARP00000100667	ENSDARG00000074967	ENSDARG00000074967|zgc:162698.ENSDARP00000100667
ENSDARP00000124366.1|NA	0.1467147443	0.07960836	0.315449545	0.956445202	0.3006114	0.02336452	0.001804072	0.07223375	0.8079539	0.1607082	-4.300823382659376	-1.6057295455752036	-0.6617258092055552	-0.08966560935549316	-0.6546802487946626	ENSDARP00000124366.1	No mitochondrial presequence	noTP	ENSDARP00000124366	ENSDARG00000063295	myh9a.ENSDARP00000124366	ENSDARG00000063295	ENSDARG00000063295|myh9a.ENSDARP00000124366
ENSDARP00000055960.4|NA	0.4985027026	0.7658274	0	0.210504166	0.2137335	0.263515	0.5151874	0	0.004526017	0.09033864	0.5655139161335163	0.4394946007968153	0	-1.003871812810799	0.871853130775529	ENSDARP00000055960.4	No mitochondrial presequence	noTP	ENSDARP00000055960	ENSDARG00000038360	thg1l.ENSDARP00000055960	ENSDARG00000038360	ENSDARG00000038360|thg1l.ENSDARP00000055960
ENSDARP00000055324.5|psmb7	0.2645670773	0.9100762	0.4518189333	0.423290362	0.1466391	0.06735505	0.8065245	0.1724124	0.06049554	0.04235552	-1.2637815751456365	-0.15379506155745515	-1.0709828074375722	-1.3037856514308834	1.19637613807805	ENSDARP00000055324.5	No mitochondrial presequence	noTP	ENSDARP00000055324	ENSDARG00000037962	psmb7.ENSDARP00000055324	ENSDARG00000037962	ENSDARG00000037962|psmb7.ENSDARP00000055324
ENSDARP00000058736.6|cdc42l	0.0178685608	0.9075215	0.4162756966	0.770185216	0.3978846	0.001012711	0.8013255	0.1426895	0.3776245	0.2578101	-5.254325376339261	0.2403165861251515	-1.4945148593081508	2.030302702724688	-2.6366312187981835	ENSDARP00000058736.6	No mitochondrial presequence	noTP	ENSDARP00000058736	ENSDARG00000040158	cdc42l.ENSDARP00000058736	ENSDARG00000040158	ENSDARG00000040158|cdc42l.ENSDARP00000058736
NP_001002659.2|rnaseh1	0.4520480856	0.3221877	0	0	0	0.2198857	0.05537984	0	0	0	-1.4812795841973003	1.885835371969477	0	0	0	NP_001002659.2	Possessing mitochondrial presequence	noTP	NP_001002659	ENSDARG00000042571	rnaseh1.NP_001002659	ENSDARG00000042571	ENSDARG00000042571|rnaseh1.NP_001002659
Q32LQ6|mfsd1	0.6918771501	0.6985635	0.536436523	0.358851275	0.04032124	0.4977351	0.3940391	0.2587435	0.0324566	0.006549355	-0.9042222987304925	-0.8739749878835685	0.49422282888128305	-1.0858832466285684	1.855287612310801	Q32LQ6	No mitochondrial presequence	noTP	NA	NA	mfsd1	Q32LQ6	Q32LQ6|mfsd1
NP_001303819.1|ugp2b	0.8531628211	0.790382	0.4289245967	0.358851275	0.9036226	0.7269675	0.5622304	0.1524966	0.03037727	0.8541658	-0.5455809548889136	-0.8992758031471939	-1.6328936970830112	-0.8282469674624744	0.10653814839547535	NP_001303819.1	Possessing mitochondrial presequence	mTP	NA	NA	ugp2b	NP_001303819.1	NP_001303819.1|ugp2b
ENSDARP00000141554.1|LOC571155	0.1507296763	0.6234826	0.7255369424	0.406564652	0.4286898	0.02461525	0.2934649	0.5654315	0.04811552	0.2912426	-2.2590960801904876	0.39365954397677766	-0.176002116312375	0.9126201906533535	-0.48422211270653287	ENSDARP00000141554.1	No mitochondrial presequence	noTP	ENSDARP00000141554	ENSDARG00000097877	si:ch211-167b20.8.ENSDARP00000141554	ENSDARG00000097877	ENSDARG00000097877|si:ch211-167b20.8.ENSDARP00000141554
XP_017210381.1|si:dkey-167k11.	0.4267501442	0.8984043	0.9618455194	0.476148675	0.01599064	0.198267	0.7827628	0.9345878	0.0888558	0.001676984	-2.073701555870782	-0.21299008652388043	-0.058377932038965026	1.2766464483865394	-2.229978309253001	XP_017210381.1	No mitochondrial presequence	SP	XP_017210381	ENSDARG00000039752	si:dkey-167k11.5.XP_017210381	ENSDARG00000039752	ENSDARG00000039752|si:dkey-167k11.5.XP_017210381
ENSDARP00000140213.1|NA	0.0092137645	0.3332531	0.1845508299	0.483646337	0.141465	3.530007e-4	0.06383341	0.0196382	0.0930474	0.04036148	-3.1649492557231347	-0.5371925664686747	-1.0517436002886147	-0.6867630474990637	1.3014181428961071	ENSDARP00000140213.1	No mitochondrial presequence	noTP	ENSDARP00000140213	ENSDARG00000111574	adh5.ENSDARP00000140213	ENSDARG00000111574	ENSDARG00000111574|adh5.ENSDARP00000140213
Q6PHG4|lias	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	Q6PHG4	No mitochondrial presequence	mTP	NA	NA	lias	Q6PHG4	Q6PHG4|lias
ENSDARP00000013605.4|emc8	0.2645670773	0.5106168	0.7159170312	0.442337443	0.03346453	0.06736068	0.1861082	0.5507534	0.07251196	0.005080216	-0.911313033130159	-0.5000922117041492	-0.2358942409121398	0.8385096936057786	-1.7091126368600058	ENSDARP00000013605.4	No mitochondrial presequence	noTP	ENSDARP00000013605	ENSDARG00000017093	emc8.ENSDARP00000013605	ENSDARG00000017093	ENSDARG00000017093|emc8.ENSDARP00000013605
AAH93206.1|ccdc127;	0.3517317289	0	0	0	0	0.1341246	0	0	0	0	2.600587669625274	0	0	0	0	AAH93206.1	No mitochondrial presequence	noTP	NA	NA	ccdc127;	AAH93206.1	AAH93206.1|ccdc127;
ENSDARP00000112576.1|zgc:66313	0.2216841228	0.3818335	0.3957014361	0.670681637	0.8215245	0.04278869	0.09488857	0.1261928	0.2479712	0.7463921	-1.517272323372582	1.1085383864287173	-1.2866565388911968	0.7828496108626258	0.3257808342705609	ENSDARP00000112576.1	No mitochondrial presequence	SP	ENSDARP00000112576	ENSDARG00000030357	zgc:66313.ENSDARP00000112576	ENSDARG00000030357	ENSDARG00000030357|zgc:66313.ENSDARP00000112576
ENSDARP00000128948.1|LOC555586	0.3517317289	0.5044401	0	0	0.9026043	0.1339978	0.1761574	0	0	0.8522472	1.1367648198994937	0.9071658011418091	0	0	-0.12308033985671503	ENSDARP00000128948.1	Possessing mitochondrial presequence	noTP	ENSDARP00000128948	ENSDARG00000075368	mrm2.ENSDARP00000128948	ENSDARG00000075368	ENSDARG00000075368|mrm2.ENSDARP00000128948
ENSDARP00000020770.8|NA	0.4458921399	0.3620563	0.0688773455	0.948097917	0.235533	0.2158101	0.08038254	0.002470696	0.7647582	0.1078907	-0.8038895427720849	-0.9292581529735238	-1.3567232661890005	0.08643303446158508	-1.227789581756722	ENSDARP00000020770.8	No mitochondrial presequence	noTP	ENSDARP00000020770	ENSDARG00000040492	mthfd1b.ENSDARP00000020770	ENSDARG00000040492	ENSDARG00000040492|mthfd1b.ENSDARP00000020770
ENSDARP00000046711.5|zgc:86609	0.9202146843	0.7965677	0.5964640168	0.935295917	0.183995	0.8366702	0.5787896	0.3378878	0.7369313	0.06282598	0.25655322946574466	-0.6948883103782829	0.932353951713884	-0.31466519360338085	-0.9120266274318726	ENSDARP00000046711.5	No mitochondrial presequence	noTP	ENSDARP00000046711	ENSDARG00000029479	zgc:86609.ENSDARP00000046711	ENSDARG00000029479	ENSDARG00000029479|zgc:86609.ENSDARP00000046711
ENSDARP00000109313.2|NA	0.0159859102	0	0	0	0	7.997115e-4	0	0	0	0	1.8314886740120118	0	0	0	0	ENSDARP00000109313.2	No mitochondrial presequence	noTP	ENSDARP00000109313	ENSDARG00000056677	BX530018.2.ENSDARP00000109313	ENSDARG00000056677	ENSDARG00000056677|BX530018.2.ENSDARP00000109313
ENSDARP00000030881.6|slc25a4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	ENSDARP00000030881.6	No mitochondrial presequence	noTP	ENSDARP00000030881	ENSDARG00000027355	slc25a4.ENSDARP00000030881	ENSDARG00000027355	ENSDARG00000027355|slc25a4.ENSDARP00000030881
ENSDARP00000047158.5|NA	0.0305111294	0.3327931	0.8461493357	0.891126192	0.02719485	0.00230831	0.06210469	0.7453728	0.6184398	0.003792813	-3.522624909855906	-1.6496250599688598	-0.24048297687669265	0.15140882391266333	-2.053088906895726	ENSDARP00000047158.5	No mitochondrial presequence	noTP	ENSDARP00000047158	ENSDARG00000029722	hmgb2a.ENSDARP00000047158	ENSDARG00000029722	ENSDARG00000029722|hmgb2a.ENSDARP00000047158
ENSDARP00000011603.6|rpusd4;	0.5859431783	0.4159331	0	0	0	0.3658986	0.1158939	0	0	0	-1.0014049283857642	1.571947584600609	0	0	0	ENSDARP00000011603.6	Possessing mitochondrial presequence	noTP	ENSDARP00000011603	ENSDARG00000012674	rpusd4.ENSDARP00000011603	ENSDARG00000012674	ENSDARG00000012674|rpusd4.ENSDARP00000011603
ENSDARP00000117391.1|zgc:16220	0.5752190936	0.8720364	0.3332729312	0.586907646	0.7066197	0.3541095	0.7280415	0.08337834	0.1780177	0.5948381	0.8532951445625456	0.34109234713641406	1.4595352618705904	-0.9902247535082705	0.5432426536940842	ENSDARP00000117391.1	No mitochondrial presequence	noTP	ENSDARP00000117391	ENSDARG00000062943	taco1.ENSDARP00000117391	ENSDARG00000062943	ENSDARG00000062943|taco1.ENSDARP00000117391
Q503G8|slc38a6	0.3206782425	0.5423585	0.3131043443	0.956445202	0.2558713	0.1104576	0.211222	0.06816666	0.808729	0.1237934	-1.7138338948662115	-0.5057128490466972	-0.6531275487778385	0.09029747076722448	0.774551663537295	Q503G8	No mitochondrial presequence	noTP	NA	NA	slc38a6	Q503G8	Q503G8|slc38a6
ENSDARP00000140222.1|pargb;	0.5525127926	0.9841364	0.9092750287	0.581384789	0.7781933	0.3266193	0.9559122	0.8434027	0.1718173	0.6877888	-1.1721935415193392	-0.07073292690736105	-0.21573831977586258	1.3038374023401536	0.28678422675948373	ENSDARP00000140222.1	No mitochondrial presequence	noTP	ENSDARP00000140222	ENSDARG00000101719	pargl.ENSDARP00000140222	ENSDARG00000101719	ENSDARG00000101719|pargl.ENSDARP00000140222
Q6P0E5|ddrgk1	0.0645115365	0.8410952	0.7902771836	0.662816666	0.2717073	0.00657004	0.6714756	0.6558646	0.2419268	0.1361415	-2.699236792187994	0.2251537661268776	0.2859097252665373	0.9012612696777759	-1.490592324910749	Q6P0E5	No mitochondrial presequence	noTP	NA	NA	ddrgk1	Q6P0E5	Q6P0E5|ddrgk1
ENSDARP00000116310.1|ube2l3b	0	0.9075215	0.0274925591	0.365398296	0.7400864	0	0.8018322	3.098538e-4	0.03620093	0.6366272	0	-0.24668296916831045	-3.235723054826724	-0.958247754188672	0.2870052474740817	ENSDARP00000116310.1	No mitochondrial presequence	noTP	ENSDARP00000116310	ENSDARG00000027141	ube2l3b.ENSDARP00000116310	ENSDARG00000027141	ENSDARG00000027141|ube2l3b.ENSDARP00000116310
ENSDARP00000053833.3|psmc6	0.4399610924	0.2220416	0.3396082485	0.280438575	0.2401346	0.2108058	0.01872014	0.08560557	0.007894275	0.1115032	-0.9003415473593666	-2.0072939866829325	-0.9937150700743935	-0.9023895155167019	0.6171628595015028	ENSDARP00000053833.3	No mitochondrial presequence	noTP	ENSDARP00000053833	ENSDARG00000037038	psmc6.ENSDARP00000053833	ENSDARG00000037038	ENSDARG00000037038|psmc6.ENSDARP00000053833
XP_021334771.1|itm2cb	0.263202519	0.968463	0.9225072508	0.280438575	0.9897203	0.06439124	0.9195673	0.8646625	0.01343793	0.9837792	-1.7343569939465786	-0.03348580203946919	0.04348255637653451	0.9830999868588134	0.012560231302649964	XP_021334771.1	No mitochondrial presequence	noTP	XP_021334771	ENSDARG00000039650	itm2cb.XP_021334771	ENSDARG00000039650	ENSDARG00000039650|itm2cb.XP_021334771
